,sentence_ID,word,label
60699,2193,and,O
60700,2193,business,B-KPI
60701,2193,integrity,I-KPI
60702,2193,Measures,I-KPI
60703,2193,taken,L-KPI
60704,2193,in,O
60705,2193,product,B-KPI
60706,2193,pricing,I-KPI
60707,2193,Measures,I-KPI
60708,2193,taken,L-KPI
60709,2193,in,O
60710,2193,product,O
60711,2193,quality,O
60712,2193,Measures,O
60713,2193,taken,O
60714,2193,in,O
60715,2193,product,B-KPI
60716,2193,safety,L-KPI
60717,2193,(,O
60718,2193,pharmacovigilance,O
60719,2193,),O
60720,2193,Measures,B-KPI
60721,2193,taken,L-KPI
60722,2193,in,O
60723,2193,medical,O
60724,2193,ethics,O
60725,2193,and,O
60726,2193,bioethics,O
60727,2193,Measures,O
60728,2193,taken,O
60729,2193,in,O
60730,2193,animal,O
60731,2193,protection,O
60732,2193,Actions,O
60733,2193,in,O
60734,2193,support,U-KPI
60735,2193,of,O
60736,2193,human,O
60737,2193,rights,O
60738,2193,",",O
60739,2193,especially,O
60740,2193,compliance,O
60741,2193,with,O
60742,2193,ILO,O
60743,2193,fundamental,O
60744,2193,conventions,O
60745,2193,*,O
60746,2193,Consideration,O
60747,2193,of,O
60748,2193,corporate,O
60749,2193,social,O
60750,2193,responsibility,O
60751,2193,in,O
60752,2193,relations,O
60753,2193,with,O
60754,2193,suppliers,O
60755,2193,and,O
60756,2193,subcontractors,O
60757,2193,*,O
60758,2193,Actions,O
60759,2193,on,O
60760,2193,access,U-KPI
60761,2193,to,O
60762,2193,healthcare,U-KPI
60763,2193,*,O
60764,2194,54,U-KPI
60765,2194,",",O
60766,2194,rue,B-ORG
60767,2194,La,I-ORG
60768,2194,Botie,O
60769,2194,75008,O
60770,2194,Paris,L-KPI
60771,2194,-,O
60772,2194,France,U-KPI
60773,2194,-,O
60774,2194,Tel,U-KPI
60775,2194,.,O
60776,2195,At,O
60777,2195,no,O
60778,2195,time,O
60779,2195,during,O
60780,2195,the,O
60781,2195,investigation,O
60782,2195,did,O
60783,2195,the,O
60784,2195,findings,O
60785,2195,indi-,O
60786,2195,cate,O
60787,2195,issues,O
60788,2195,with,O
60789,2195,product,B-KPI
60790,2195,safety,L-KPI
60791,2195,",",O
60792,2195,efficacy,O
60793,2195,or,O
60794,2195,quality,O
60795,2195,.,O
60796,2196,Novartis,U-KPI
60797,2196,is,O
60798,2196,currently,O
60799,2196,developing,O
60800,2196,a,O
60801,2196,child,O
60802,2196,-,O
60803,2196,friendly,O
60804,2196,formulation,O
60805,2196,of,O
60806,2196,hydroxyurea,O
60807,2196,that,O
60808,2196,would,O
60809,2197,Helping,O
60810,2197,ensure,O
60811,2197,patient,O
60812,2197,health,O
60813,2197,and,O
60814,2197,safety,O
60815,2197,Our,O
60816,2197,patient,O
60817,2197,health,O
60818,2197,and,O
60819,2197,safety,O
60820,2197,activities,O
60821,2197,are,O
60822,2197,focused,O
60823,2197,on,O
60824,2197,three,O
60825,2197,key,O
60826,2197,areas,O
60827,2197,:,O
60828,2197,patient,O
60829,2197,safety,O
60830,2197,and,O
60831,2197,product,O
60832,2197,quality,O
60833,2197,",",O
60834,2197,combating,O
60835,2197,counterfeit,O
60836,2197,medicines,O
60837,2197,",",O
60838,2197,and,O
60839,2197,health,O
60840,2197,edu-,O
60841,2197,cation,O
60842,2197,and,O
60843,2197,prevention,O
60844,2197,.,O
60845,2198,MaiNtaiNiNG,O
60846,2198,PatiENt,O
60847,2198,SaFEty,O
60848,2198,aNd,O
60849,2198,PRoduCt,B-KPI
60850,2198,Quality,I-KPI
60851,2198,Patient,I-KPI
60852,2198,safety,L-KPI
60853,2198,and,O
60854,2198,product,O
60855,2198,quality,O
60856,2198,are,O
60857,2198,our,O
60858,2198,top,O
60859,2198,priorities,U-KPI
60860,2198,.,O
60861,2199,These,O
60862,2199,include,O
60863,2199,providing,O
60864,2199,integrated,O
60865,2199,medical,O
60866,2199,safety,O
60867,2199,evaluations,O
60868,2199,and,O
60869,2199,benefit,O
60870,2199,-,O
60871,2199,risk,O
60872,2199,assess-,O
60873,2199,ments,O
60874,2199,as,O
60875,2199,well,O
60876,2199,as,O
60877,2199,monitoring,O
60878,2199,the,O
60879,2199,quality,O
60880,2199,and,O
60881,2199,safety,O
60882,2199,of,O
60883,2199,in,O
60884,2199,-,O
60885,2199,market,O
60886,2199,and,O
60887,2199,investiga-,O
60888,2199,tional,O
60889,2199,products,O
60890,2199,.,O
60891,2200,In,O
60892,2200,each,O
60893,2200,of,O
60894,2200,these,O
60895,2200,cases,O
60896,2200,",",O
60897,2200,corrective,O
60898,2200,and,O
60899,2200,preventative,O
60900,2200,actions,O
60901,2200,were,O
60902,2200,taken,O
60903,2200,to,O
60904,2200,improve,O
60905,2200,our,O
60906,2200,systems,O
60907,2200,in,O
60908,2200,product,O
60909,2200,quality,O
60910,2200,",",O
60911,2200,patient,O
60912,2200,safety,O
60913,2200,",",O
60914,2200,clinical,O
60915,2200,trial,O
60916,2200,monitoring,O
60917,2200,and,O
60918,2200,manufacturing,O
60919,2200,compliance,O
60920,2200,;,O
60921,2200,the,O
60922,2200,actions,O
60923,2200,were,O
60924,2200,accepted,O
60925,2200,by,O
60926,2200,the,O
60927,2200,local,O
60928,2200,health,O
60929,2200,authority,O
60930,2200,.,O
60931,2201,For,O
60932,2201,the,O
60933,2201,manufac-,O
60934,2201,turing,O
60935,2201,",",O
60936,2201,supply,O
60937,2201,and,O
60938,2201,distribution,O
60939,2201,of,O
60940,2201,our,O
60941,2201,pharmaceutical,O
60942,2201,products,O
60943,2201,",",O
60944,2201,we,O
60945,2201,hold,O
60946,2201,the,O
60947,2201,relevant,O
60948,2201,manufacturing,O
60949,2201,licenses,O
60950,2201,and,O
60951,2201,GMP,U-KPI
60952,2201,/,O
60953,2201,GxP,B-KPI
60954,2201,certificates,I-KPI
60955,2201,issued,L-KPI
60956,2201,by,O
60957,2201,the,O
60958,2201,appropriate,O
60959,2201,health,O
60960,2201,authorities,O
60961,2201,the,B-ORG
60962,2201,US,I-ORG
60963,2201,Food,I-ORG
60964,2201,and,I-ORG
60965,2201,Drug,I-ORG
60966,2201,Administration,I-ORG
60967,2201,(,I-ORG
60968,2201,FDA,L-ORG
60969,2201,),O
60970,2201,",",O
60971,2201,the,B-ORG
60972,2201,European,I-ORG
60973,2201,Medicines,I-ORG
60974,2201,Agency,L-ORG
60975,2201,",",O
60976,2201,the,B-ORG
60977,2201,World,I-ORG
60978,2201,Health,I-ORG
60979,2201,Organization,L-ORG
60980,2201,(,O
60981,2201,WHO,O
60982,2201,),O
60983,2201,and,O
60984,2201,SwissMedic,U-ORG
60985,2201,that,O
60986,2201,confirm,O
60987,2201,after,O
60988,2201,inspec-,O
60989,2201,tion,O
60990,2201,that,O
60991,2201,our,O
60992,2201,duties,O
60993,2201,",",O
60994,2201,including,O
60995,2201,our,O
60996,2201,qual-,O
60997,2201,ity,O
60998,2201,management,O
60999,2201,systems,O
61000,2201,",",O
61001,2201,comply,O
61002,2201,with,O
61003,2201,their,O
61004,2201,regulatory,O
61005,2201,requirements,O
61006,2201,.,O
61007,2202,This,O
61008,2202,includes,O
61009,2202,trans-,O
61010,2202,parent,O
61011,2202,and,O
61012,2202,timely,O
61013,2202,communication,O
61014,2202,in,O
61015,2202,the,O
61016,2202,case,O
61017,2202,of,O
61018,2202,product,B-KPI
61019,2202,safety,L-KPI
61020,2202,or,O
61021,2202,quality,O
61022,2202,issues,O
61023,2202,(,O
61024,2202,e.g.,O
61025,2202,",",O
61026,2202,prompt,O
61027,2202,product,O
61028,2202,recalls,O
61029,2202,),O
61030,2202,.,O
61031,2203,We,O
61032,2203,go,O
61033,2203,to,O
61034,2203,great,O
61035,2203,lengths,O
61036,2203,to,O
61037,2203,ensure,O
61038,2203,that,O
61039,2203,our,O
61040,2203,products,O
61041,2203,are,O
61042,2203,designed,O
61043,2203,",",O
61044,2203,made,O
61045,2203,and,O
61046,2203,used,O
61047,2203,in,O
61048,2203,a,O
61049,2203,safe,U-KPI
61050,2203,",",O
61051,2203,effective,U-KPI
61052,2203,and,O
61053,2203,environmentally,B-KPI
61054,2203,sound,I-KPI
61055,2203,manner,L-KPI
61056,2203,.,O
61057,2204,Our,O
61058,2204,company,O
61059,2204,strives,O
61060,2204,every,B-DATE
61061,2204,day,L-DATE
61062,2204,to,O
61063,2204,conduct,O
61064,2204,business,O
61065,2204,in,O
61066,2204,a,O
61067,2204,safe,U-KPI
61068,2204,and,O
61069,2204,environmentally,B-KPI
61070,2204,responsible,I-KPI
61071,2204,manner,L-KPI
61072,2204,.,O
61073,2205,The,O
61074,2205,company,O
61075,2205,maintains,O
61076,2205,strict,O
61077,2205,quality,O
61078,2205,standardsno,O
61079,2205,matter,O
61080,2205,where,O
61081,2205,in,O
61082,2205,the,O
61083,2205,world,O
61084,2205,our,O
61085,2205,products,O
61086,2205,are,O
61087,2205,manufactured,O
61088,2205,.,O
61089,2206,Our,O
61090,2206,company,O
61091,2206,strives,O
61092,2206,every,B-DATE
61093,2206,day,L-DATE
61094,2206,to,O
61095,2206,conduct,O
61096,2206,business,O
61097,2206,in,O
61098,2206,a,O
61099,2206,safe,U-KPI
61100,2206,and,O
61101,2206,environmentally,B-KPI
61102,2206,responsible,I-KPI
61103,2206,manner,L-KPI
61104,2206,.,O
61105,2207,However,O
61106,2207,",",O
61107,2207,we,O
61108,2207,strive,O
61109,2207,to,O
61110,2207,ensure,O
61111,2207,the,O
61112,2207,overall,O
61113,2207,quality,O
61114,2207,and,O
61115,2207,continuous,O
61116,2207,supply,O
61117,2207,of,O
61118,2207,products,O
61119,2207,by,O
61120,2207,aiming,O
61121,2207,for,O
61122,2207,two,O
61123,2207,simple,O
61124,2207,objectives,O
61125,2207,:,O
61126,2207,zero,O
61127,2207,market,O
61128,2207,actions,O
61129,2207,and,O
61130,2207,zero,O
61131,2207,unsatisfactory,O
61132,2207,inspection,O
61133,2207,outcomes,O
61134,2207,.,O
61135,2208,We,O
61136,2208,assess,O
61137,2208,the,O
61138,2208,safety,O
61139,2208,of,O
61140,2208,our,O
61141,2208,products,O
61142,2208,in,O
61143,2208,rigorous,O
61144,2208,nonclinical,O
61145,2208,and,O
61146,2208,clinical,O
61147,2208,trials,O
61148,2208,prior,O
61149,2208,to,O
61150,2208,seeking,O
61151,2208,regulatory,O
61152,2208,approval,O
61153,2208,.,O
61154,2209,Following,O
61155,2209,approval,O
61156,2209,of,O
61157,2209,our,O
61158,2209,drugs,O
61159,2209,",",O
61160,2209,vaccines,O
61161,2209,or,O
61162,2209,devices,O
61163,2209,",",O
61164,2209,the,O
61165,2209,company,O
61166,2209,continues,O
61167,2209,to,O
61168,2209,monitor,O
61169,2209,their,O
61170,2209,safety,O
61171,2209,profiles,O
61172,2209,.,O
61173,2210,Our,O
61174,2210,companys,O
61175,2210,chief,O
61176,2210,safety,O
61177,2210,officer,O
61178,2210,holds,O
61179,2210,overall,O
61180,2210,responsibility,O
61181,2210,for,O
61182,2210,the,O
61183,2210,safety,O
61184,2210,of,O
61185,2210,our,O
61186,2210,products,O
61187,2210,.,O
61188,2211,For,O
61189,2211,more,O
61190,2211,information,O
61191,2211,",",O
61192,2211,please,O
61193,2211,visit,O
61194,2211,the,O
61195,2211,Product,O
61196,2211,&,O
61197,2211,Patient,O
61198,2211,Safety,O
61199,2211,",",O
61200,2211,Quality,O
61201,2211,&,O
61202,2211,Safety,O
61203,2211,Standards,L-KPI
61204,2211,",",O
61205,2211,Product,B-KPI
61206,2211,Integrity,L-KPI
61207,2211,",",O
61208,2211,and,O
61209,2211,Sales,O
61210,2211,&,O
61211,2211,Marketing,O
61212,2211,pages,O
61213,2211,on,O
61214,2211,MSDresponsibility.com,U-ORG
61215,2211,.,O
61216,2212,Product,B-KPI
61217,2212,label,I-KPI
61218,2212,reviews,L-KPI
61219,2212,The,O
61220,2212,ongoing,O
61221,2212,oversight,O
61222,2212,and,O
61223,2212,monitoring,O
61224,2212,of,O
61225,2212,our,O
61226,2212,product,B-KPI
61227,2212,labels,L-KPI
61228,2212,are,O
61229,2212,a,O
61230,2212,major,O
61231,2212,focus,O
61232,2212,of,O
61233,2212,our,O
61234,2212,safety,O
61235,2212,efforts,O
61236,2212,.,O
61237,2213,We,O
61238,2213,continue,O
61239,2213,to,O
61240,2213,invest,O
61241,2213,and,O
61242,2213,assess,O
61243,2213,the,O
61244,2213,potential,O
61245,2213,of,O
61246,2213,our,O
61247,2213,candidate,O
61248,2213,Zika,O
61249,2213,preventative,O
61250,2213,vaccine,O
61251,2213,",",O
61252,2213,which,O
61253,2213,showed,O
61254,2213,acceptable,O
61255,2213,safety,O
61256,2213,and,O
61257,2213,clear,O
61258,2213,immunogenicity,O
61259,2213,in,O
61260,2213,a,O
61261,2213,2019,O
61262,2213,Phase,O
61263,2213,1,O
61264,2213,trial,O
61265,2213,.,O
61266,2214,This,O
61267,2214,new,B-KPI
61268,2214,stapler,I-KPI
61269,2214,provides,I-KPI
61270,2214,gentler,I-KPI
61271,2214,handling,L-KPI
61272,2214,to,O
61273,2214,reduce,O
61274,2214,the,O
61275,2214,force,O
61276,2214,required,O
61277,2214,to,O
61278,2214,complete,O
61279,2214,the,O
61280,2214,stapling,O
61281,2214,process,O
61282,2214,and,O
61283,2214,is,O
61284,2214,proven,O
61285,2214,to,O
61286,2214,reduce,O
61287,2214,leaks,O
61288,2214,by,O
61289,2214,up,O
61290,2214,61,O
61291,2214,%,O
61292,2214,compared,O
61293,2214,to,O
61294,2214,similar,B-KPI
61295,2214,devices,L-KPI
61296,2214,.,O
61297,2215,We,O
61298,2215,nurture,O
61299,2215,a,O
61300,2215,culture,O
61301,2215,of,O
61302,2215,ethical,B-KPI
61303,2215,leadership,L-KPI
61304,2215,and,O
61305,2215,integrity,O
61306,2215,in,O
61307,2215,our,O
61308,2215,diverse,U-KPI
61309,2215,",",O
61310,2215,skilled,B-KPI
61311,2215,workforce,L-KPI
61312,2215,",",O
61313,2215,committed,O
61314,2215,to,O
61315,2215,serving,O
61316,2215,all,O
61317,2215,those,O
61318,2215,who,O
61319,2215,count,O
61320,2215,on,O
61321,2215,us,O
61322,2215,to,O
61323,2215,provide,O
61324,2215,high,U-KPI
61325,2215,-,O
61326,2215,quality,U-KPI
61327,2215,",",O
61328,2215,safe,U-KPI
61329,2215,and,O
61330,2215,reliable,B-KPI
61331,2215,products,L-KPI
61332,2215,.,O
61333,2216,We,O
61334,2216,uphold,O
61335,2216,product,O
61336,2216,quality,O
61337,2216,",",O
61338,2216,safety,O
61339,2216,and,O
61340,2216,reliability,O
61341,2216,in,O
61342,2216,line,O
61343,2216,with,O
61344,2216,Our,O
61345,2216,Credo,O
61346,2216,values,O
61347,2216,and,O
61348,2216,in,O
61349,2216,compliance,O
61350,2216,with,O
61351,2216,applicable,O
61352,2216,laws,O
61353,2216,and,O
61354,2216,regulations,O
61355,2216,in,O
61356,2216,countries,O
61357,2216,where,O
61358,2216,we,O
61359,2216,operate,O
61360,2216,.,O
61361,2217,Our,O
61362,2217,commitment,O
61363,2217,to,O
61364,2217,quality,O
61365,2217,",",O
61366,2217,safety,O
61367,2217,and,O
61368,2217,reliability,O
61369,2217,is,O
61370,2217,the,O
61371,2217,foundation,O
61372,2217,for,O
61373,2217,everything,O
61374,2217,we,O
61375,2217,do,O
61376,2217,.,O
61377,2218,We,O
61378,2218,believe,O
61379,2218,our,O
61380,2218,patients,O
61381,2218,and,O
61382,2218,consumers,B-KPI
61383,2218,deserve,L-KPI
61384,2218,consistent,O
61385,2218,",",O
61386,2218,reliable,O
61387,2218,and,O
61388,2218,high,O
61389,2218,quality,O
61390,2218,every,O
61391,2218,time,O
61392,2218,they,O
61393,2218,use,O
61394,2218,or,O
61395,2218,experience,O
61396,2218,a,O
61397,2218,Johnson,O
61398,2218,&,O
61399,2218,Johnson,O
61400,2218,product,O
61401,2218,.,O
61402,2219,At,O
61403,2219,Johnson,B-ORG
61404,2219,&,I-ORG
61405,2219,Johnson,L-ORG
61406,2219,",",O
61407,2219,we,O
61408,2219,recognize,O
61409,2219,our,O
61410,2219,fundamental,B-KPI
61411,2219,responsibility,L-KPI
61412,2219,is,O
61413,2219,to,O
61414,2219,provide,O
61415,2219,patients,O
61416,2219,",",O
61417,2219,consumers,U-KPI
61418,2219,and,O
61419,2219,healthcare,O
61420,2219,providers,O
61421,2219,with,O
61422,2219,products,O
61423,2219,that,O
61424,2219,are,O
61425,2219,as,O
61426,2219,safe,O
61427,2219,as,O
61428,2219,possible,O
61429,2219,.,O
61430,2220,Johnson,B-ORG
61431,2220,&,I-ORG
61432,2220,Johnsons,I-ORG
61433,2220,OCMO,L-ORG
61434,2220,is,O
61435,2220,constantly,O
61436,2220,reviewing,O
61437,2220,",",O
61438,2220,monitoring,O
61439,2220,and,O
61440,2220,making,O
61441,2220,decisions,O
61442,2220,regarding,O
61443,2220,the,O
61444,2220,safety,O
61445,2220,of,O
61446,2220,our,O
61447,2220,products,O
61448,2220,through,O
61449,2220,people,U-KPI
61450,2220,-,O
61451,2220,driven,B-KPI
61452,2220,processes,L-KPI
61453,2220,",",O
61454,2220,initiatives,O
61455,2220,and,O
61456,2220,policies,O
61457,2220,that,O
61458,2220,are,O
61459,2220,reinforced,O
61460,2220,by,O
61461,2220,a,O
61462,2220,single,O
61463,2220,medical,O
61464,2220,safety,O
61465,2220,standard,O
61466,2220,",",O
61467,2220,to,O
61468,2220,which,O
61469,2220,all,O
61470,2220,our,O
61471,2220,products,O
61472,2220,are,O
61473,2220,held,O
61474,2220,.,O
61475,2221,In,O
61476,2221,2019,U-DATE
61477,2221,",",O
61478,2221,we,O
61479,2221,rolled,O
61480,2221,out,O
61481,2221,an,O
61482,2221,important,O
61483,2221,upgrade,O
61484,2221,to,O
61485,2221,our,O
61486,2221,proprietary,O
61487,2221,Signal,B-ORG
61488,2221,Management,I-ORG
61489,2221,for,I-ORG
61490,2221,Adverse,I-ORG
61491,2221,Events,L-ORG
61492,2221,in,O
61493,2221,Real,O
61494,2221,Time,O
61495,2221,(,O
61496,2221,SMART,O
61497,2221,),O
61498,2221,system,O
61499,2221,",",O
61500,2221,which,O
61501,2221,has,O
61502,2221,been,O
61503,2221,a,O
61504,2221,valuable,O
61505,2221,tool,O
61506,2221,to,O
61507,2221,monitor,O
61508,2221,product,B-KPI
61509,2221,safety,I-KPI
61510,2221,signals,L-KPI
61511,2221,with,O
61512,2221,efficiency,O
61513,2221,",",O
61514,2221,sensitivity,O
61515,2221,",",O
61516,2221,and,O
61517,2221,specificity,O
61518,2221,.,O
61519,2222,The,O
61520,2222,safety,O
61521,2222,of,O
61522,2222,our,O
61523,2222,consumers,U-KPI
61524,2222,is,O
61525,2222,and,O
61526,2222,always,O
61527,2222,has,O
61528,2222,been,O
61529,2222,our,O
61530,2222,priority,U-KPI
61531,2222,.,O
61532,2223,Our,O
61533,2223,safety,O
61534,2223,assurance,O
61535,2223,process,O
61536,2223,exceeds,O
61537,2223,industry,O
61538,2223,and,O
61539,2223,regulatory,O
61540,2223,standards,O
61541,2223,for,O
61542,2223,baby,O
61543,2223,and,O
61544,2223,skin,O
61545,2223,health,O
61546,2223,personal,O
61547,2223,care,O
61548,2223,products,O
61549,2223,.,O
61550,2224,The,O
61551,2224,facts,O
61552,2224,are,O
61553,2224,that,O
61554,2224,JOHNSONs,B-ORG
61555,2224,Baby,I-ORG
61556,2224,Powder,L-ORG
61557,2224,is,O
61558,2224,safe,O
61559,2224,",",O
61560,2224,does,O
61561,2224,not,O
61562,2224,contain,O
61563,2224,asbestos,O
61564,2224,",",O
61565,2224,and,O
61566,2224,does,O
61567,2224,not,O
61568,2224,cause,O
61569,2224,cancer,O
61570,2224,.,O
61571,2225,Our,O
61572,2225,Board,O
61573,2225,is,O
61574,2225,deeply,O
61575,2225,engaged,O
61576,2225,in,O
61577,2225,overseeing,O
61578,2225,our,O
61579,2225,quality,O
61580,2225,and,O
61581,2225,compliance,O
61582,2225,practices,O
61583,2225,to,O
61584,2225,ensure,O
61585,2225,that,O
61586,2225,they,O
61587,2225,are,O
61588,2225,designed,O
61589,2225,to,O
61590,2225,produce,O
61591,2225,safe,U-KPI
61592,2225,",",O
61593,2225,high,U-KPI
61594,2225,-,O
61595,2225,quality,B-KPI
61596,2225,products,L-KPI
61597,2225,.,O
61598,2226,We,O
61599,2226,work,O
61600,2226,with,O
61601,2226,suppliers,U-KPI
61602,2226,who,O
61603,2226,share,O
61604,2226,our,O
61605,2226,values,O
61606,2226,and,O
61607,2226,commitment,O
61608,2226,to,O
61609,2226,operating,O
61610,2226,responsibly,O
61611,2226,.,O
61612,2227, ,B-ORG
61613,2227,2020,I-ORG
61614,2227,GOAL,L-ORG
61615,2227,PROGRESS,O
61616,2227,100,B-PERCENT
61617,2227,%,L-PERCENT
61618,2227,We,O
61619,2227,completed,O
61620,2227,the,O
61621,2227,comprehensive,B-KPI
61622,2227,water,I-KPI
61623,2227,risk,I-KPI
61624,2227,assessment,L-KPI
61625,2227,at,O
61626,2227,100,B-PERCENT
61627,2227,%,L-PERCENT
61628,2227,of,O
61629,2227,manufacturing,O
61630,2227,/,O
61631,2227,R&D,O
61632,2227,locations,O
61633,2227,in,O
61634,2227,2019,U-DATE
61635,2227,.,O
61636,2228,Packaging,O
61637,2228,plays,O
61638,2228,a,O
61639,2228,critical,O
61640,2228,role,O
61641,2228,in,O
61642,2228,maintaining,O
61643,2228,the,O
61644,2228,quality,O
61645,2228,",",O
61646,2228,safety,O
61647,2228,and,O
61648,2228,integrity,O
61649,2228,of,O
61650,2228,our,O
61651,2228,products,O
61652,2228,throughout,O
61653,2228,our,O
61654,2228,value,O
61655,2228,chain,O
61656,2228,.,O
61657,2229,The,O
61658,2229,safe,O
61659,2229,levels,O
61660,2229,we,O
61661,2229,contributed,O
61662,2229,for,O
61663,2229,this,O
61664,2229,publication,O
61665,2229,are,O
61666,2229,for,O
61667,2229,Johnson,O
61668,2229,&,O
61669,2229,Johnsons,O
61670,2229,antibiotics,O
61671,2229,.,O
61672,2230,In,O
61673,2230,January,B-KPI
61674,2230,2020,L-KPI
61675,2230,",",O
61676,2230,Ozempic,U-ORG
61677,2230,",",O
61678,2230,a,B-GPE
61679,2230,once,I-GPE
61680,2230,-,O
61681,2230,weekly,O
61682,2230,injectable,I-KPI
61683,2230,GLP-1,L-KPI
61684,2230,",",O
61685,2231,We,O
61686,2231,will,O
61687,2231,build,O
61688,2231,on,O
61689,2231,the,O
61690,2231,market,O
61691,2231,-,O
61692,2231,leading,O
61693,2231,quality,O
61694,2231,of,O
61695,2231,our,O
61696,2231,devices,O
61697,2231,",",O
61698,2231,support,O
61699,2231,increased,O
61700,2231,rates,O
61701,2231,of,O
61702,2231,diagnosis,O
61703,2231,",",O
61704,2231,and,O
61705,2231,continue,O
61706,2231,to,O
61707,2231,work,O
61708,2231,towards,O
61709,2231,bringing,O
61710,2231,somapacitan,O
61711,2231,",",O
61712,2231,our,O
61713,2231,next,O
61714,2231,-,O
61715,2231,generation,B-KPI
61716,2231,product,I-KPI
61717,2231,intended,L-KPI
61718,2231,for,O
61719,2231,once,O
61720,2231,-,O
61721,2231,weekly,O
61722,2231,treatment,O
61723,2231,",",O
61724,2231,to,O
61725,2231,market,O
61726,2231,to,O
61727,2231,treat,O
61728,2231,growth,O
61729,2231,hormone,O
61730,2231,disorders,O
61731,2231,.,O
61732,2232,We,O
61733,2232,are,O
61734,2232,confident,O
61735,2232,that,O
61736,2232,the,O
61737,2232,launch,U-KPI
61738,2232,of,O
61739,2232,Rybelsus,U-ORG
61740,2232,will,O
61741,2232,change,O
61742,2232,this,O
61743,2232,.,O
61744,2233,This,O
61745,2233,resulted,O
61746,2233,in,O
61747,2233,FDA,B-KPI
61748,2233,approval,L-KPI
61749,2233,in,O
61750,2233,Sep-,O
61751,2233,tember,O
61752,2233,2019,O
61753,2233,",",O
61754,2233,of,O
61755,2233,the,B-GPE
61756,2233,first,I-GPE
61757,2233,GLP-1,L-GPE
61758,2233,in,O
61759,2233,a,O
61760,2233,tablet,U-KPI
61761,2233,",",O
61762,2233,Rybelsus,U-ORG
61763,2233,.,O
61764,2234,Novo,B-PERSON
61765,2234,Nordisk,L-PERSON
61766,2234,works,O
61767,2234,with,O
61768,2234,a,O
61769,2234,zero,O
61770,2234,-,O
61771,2234,injury,O
61772,2234,mindset,O
61773,2234,and,O
61774,2234,remains,O
61775,2234,com-,O
61776,2234,mitted,O
61777,2234,to,O
61778,2234,continuously,O
61779,2234,improving,O
61780,2234,safety,O
61781,2234,performance,O
61782,2234,.,O
61783,2235,Product,B-KPI
61784,2235,quality,I-KPI
61785,2235,Novo,I-KPI
61786,2235,Nordisk,L-KPI
61787,2235,had,O
61788,2235,four,O
61789,2235,product,O
61790,2235,recalls,O
61791,2235,from,O
61792,2235,the,O
61793,2235,market,O
61794,2235,in,O
61795,2235,2019,U-DATE
61796,2235,",",O
61797,2235,compared,O
61798,2235,with,O
61799,2235,three,U-CARDINAL
61800,2235,in,O
61801,2235,2018,U-DATE
61802,2235,.,O
61803,2236,We,O
61804,2236,will,O
61805,2236,never,O
61806,2236,compromise,O
61807,2236,on,O
61808,2236,product,O
61809,2236,quality,O
61810,2236,",",O
61811,2236,patient,O
61812,2236,safety,O
61813,2236,and,O
61814,2236,business,B-KPI
61815,2236,ethics,L-KPI
61816,2236,:,O
61817,2236,these,O
61818,2236,are,O
61819,2236,front,O
61820,2236,and,O
61821,2236,centre,O
61822,2236,of,O
61823,2236,our,O
61824,2236,enter-,O
61825,2236,prise,O
61826,2236,-,O
61827,2236,wide,O
61828,2236,risk,O
61829,2236,management,O
61830,2236,set,O
61831,2236,-,O
61832,2236,up,O
61833,2236,.,O
61834,2237,Product,B-KPI
61835,2237,quality,L-KPI
61836,2237,and,O
61837,2237,patient,O
61838,2237,safety,O
61839,2237,may,O
61840,2237,be,O
61841,2237,compromised,O
61842,2237,if,O
61843,2237,",",O
61844,2237,for,O
61845,2237,example,O
61846,2237,",",O
61847,2237,a,O
61848,2237,production,O
61849,2237,facility,O
61850,2237,is,O
61851,2237,found,O
61852,2237,to,O
61853,2237,be,O
61854,2237,in,O
61855,2237,noncompliance,O
61856,2237,",",O
61857,2237,a,O
61858,2237,product,O
61859,2237,is,O
61860,2237,not,O
61861,2237,within,O
61862,2237,specifications,O
61863,2237,",",O
61864,2237,or,O
61865,2237,if,O
61866,2237,side,O
61867,2237,effects,O
61868,2237,that,O
61869,2237,were,O
61870,2237,not,O
61871,2237,detected,O
61872,2237,in,O
61873,2237,clini-,O
61874,2237,cal,O
61875,2237,trials,O
61876,2237,become,O
61877,2237,apparent,O
61878,2237,when,O
61879,2237,a,O
61880,2237,product,O
61881,2237,is,O
61882,2237,used,O
61883,2237,for,O
61884,2237,a,O
61885,2237,longer,O
61886,2237,period,O
61887,2237,of,O
61888,2237,time,O
61889,2237,.,O
61890,2238,Novo,B-PERSON
61891,2238,Nordisk,L-PERSON
61892,2238,works,O
61893,2238,with,O
61894,2238,a,O
61895,2238,zero,O
61896,2238,-,O
61897,2238,injury,O
61898,2238,mindset,O
61899,2238,and,O
61900,2238,has,O
61901,2238,a,O
61902,2238,long,O
61903,2238,-,O
61904,2238,term,O
61905,2238,commitment,O
61906,2238,to,O
61907,2238,continuously,O
61908,2238,improving,O
61909,2238,safety,O
61910,2238,performance,O
61911,2238,.,O
61912,2239,From,O
61913,2239,early,O
61914,2239,discovery,O
61915,2239,",",O
61916,2239,through,O
61917,2239,drug,O
61918,2239,development,O
61919,2239,and,O
61920,2239,while,O
61921,2239,a,O
61922,2239,drug,O
61923,2239,is,O
61924,2239,on,O
61925,2239,the,O
61926,2239,market,O
61927,2239,",",O
61928,2239,Lilly,U-ORG
61929,2239,works,O
